session_id,site1,time1,site2,time2,site3,time3,site4,time4,site5,time5,site6,time6,site7,time7,site8,time8,site9,time9,site10,time10,target
5438,27335,24/03/2014 17:33,21,24/03/2014 17:33,27336,24/03/2014 17:33,9787,24/03/2014 17:33,5646,24/03/2014 17:33,5648,24/03/2014 17:33,27337,24/03/2014 17:33,5651,24/03/2014 17:33,27336,24/03/2014 17:33,38,24/03/2014 17:33,1
5439,27335,24/03/2014 17:33,9785,24/03/2014 17:33,9788,24/03/2014 17:33,9783,24/03/2014 17:33,23,24/03/2014 17:33,27338,24/03/2014 17:33,9783,24/03/2014 17:33,9784,24/03/2014 17:33,9785,24/03/2014 17:33,9786,24/03/2014 17:33,1
5440,752,24/03/2014 17:33,27336,24/03/2014 17:33,23,24/03/2014 17:33,52,24/03/2014 17:33,27336,24/03/2014 17:33,27335,24/03/2014 17:33,23,24/03/2014 17:33,27336,24/03/2014 17:34,9783,24/03/2014 17:34,23,24/03/2014 17:34,1
5441,27338,24/03/2014 17:34,9783,24/03/2014 17:34,9785,24/03/2014 17:34,752,24/03/2014 17:34,23,24/03/2014 17:34,27336,24/03/2014 17:34,52,24/03/2014 17:34,23,24/03/2014 17:34,27336,24/03/2014 17:34,29,24/03/2014 17:34,1
5442,10941,24/03/2014 17:34,9783,24/03/2014 17:34,9786,24/03/2014 17:34,27339,24/03/2014 17:34,27338,24/03/2014 17:34,29,24/03/2014 17:34,27339,24/03/2014 17:34,9783,24/03/2014 17:34,9785,24/03/2014 17:34,10941,24/03/2014 17:34,1
5443,27336,24/03/2014 17:34,52,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27336,24/03/2014 17:34,9783,24/03/2014 17:34,1
5444,23,24/03/2014 17:34,9783,24/03/2014 17:34,752,24/03/2014 17:34,27338,24/03/2014 17:34,9785,24/03/2014 17:34,148,24/03/2014 17:34,9783,24/03/2014 17:34,23,24/03/2014 17:34,27336,24/03/2014 17:34,52,24/03/2014 17:34,1
5445,23,24/03/2014 17:34,27336,24/03/2014 17:34,29,24/03/2014 17:34,27339,24/03/2014 17:34,752,24/03/2014 17:34,9783,24/03/2014 17:34,27339,24/03/2014 17:34,29,24/03/2014 17:34,9783,24/03/2014 17:34,27338,24/03/2014 17:34,1
5446,27339,24/03/2014 17:34,9783,24/03/2014 17:34,9785,24/03/2014 17:34,52,24/03/2014 17:34,27339,24/03/2014 17:34,27336,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,27339,24/03/2014 17:34,1
5447,27336,24/03/2014 17:34,27339,24/03/2014 17:34,9783,24/03/2014 17:34,9783,24/03/2014 17:34,23,24/03/2014 17:34,752,24/03/2014 17:34,27338,24/03/2014 17:34,9785,24/03/2014 17:34,9783,24/03/2014 17:34,23,24/03/2014 17:34,1
5448,27336,24/03/2014 17:34,52,24/03/2014 17:34,27336,24/03/2014 17:35,9783,24/03/2014 17:35,29,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,29,24/03/2014 17:35,27338,24/03/2014 17:35,9783,24/03/2014 17:35,1
5449,9785,24/03/2014 17:35,27336,24/03/2014 17:35,52,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,27336,24/03/2014 17:35,9783,24/03/2014 17:35,23,24/03/2014 17:35,9783,24/03/2014 17:35,27336,24/03/2014 17:35,1
5450,29,24/03/2014 17:35,27339,24/03/2014 17:35,9783,24/03/2014 17:35,752,24/03/2014 17:35,29,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,27339,24/03/2014 17:35,1
5451,9785,24/03/2014 17:35,9783,24/03/2014 17:35,27338,24/03/2014 17:35,77,24/03/2014 17:35,22,24/03/2014 17:35,80,24/03/2014 17:35,27336,24/03/2014 17:35,52,24/03/2014 17:35,27339,24/03/2014 17:35,27336,24/03/2014 17:35,1
5452,2641,24/03/2014 17:35,11,24/03/2014 17:35,12,24/03/2014 17:35,14,24/03/2014 17:35,8,24/03/2014 17:35,14,24/03/2014 17:35,14,24/03/2014 17:35,8,24/03/2014 17:35,2641,24/03/2014 17:35,169,24/03/2014 17:36,0
5453,9783,24/03/2014 17:35,9783,24/03/2014 17:35,23,24/03/2014 17:35,752,24/03/2014 17:35,27338,24/03/2014 17:35,9783,24/03/2014 17:35,9785,24/03/2014 17:35,23,24/03/2014 17:35,27336,24/03/2014 17:35,52,24/03/2014 17:35,1
5454,27336,24/03/2014 17:35,752,24/03/2014 17:35,29,24/03/2014 17:35,27339,24/03/2014 17:35,9783,24/03/2014 17:35,27338,24/03/2014 17:35,9785,24/03/2014 17:35,9783,24/03/2014 17:35,27339,24/03/2014 17:35,29,24/03/2014 17:35,1
5455,27336,24/03/2014 17:35,52,24/03/2014 17:35,27339,24/03/2014 17:36,27340,24/03/2014 17:36,21,24/03/2014 17:36,752,24/03/2014 17:36,27340,24/03/2014 17:36,14832,24/03/2014 17:36,99,24/03/2014 17:36,27341,24/03/2014 17:36,1
5456,5335,24/03/2014 17:36,106,24/03/2014 17:36,30,24/03/2014 17:36,13563,24/03/2014 17:36,27340,24/03/2014 17:36,99,24/03/2014 17:36,106,24/03/2014 17:36,27340,24/03/2014 17:36,37,24/03/2014 17:36,1919,24/03/2014 17:36,1
5457,37,24/03/2014 17:36,1919,24/03/2014 17:37,4696,24/03/2014 17:37,2512,24/03/2014 17:37,4692,24/03/2014 17:37,4694,24/03/2014 17:37,2406,24/03/2014 17:37,21,24/03/2014 17:37,30,24/03/2014 17:37,162,24/03/2014 17:37,1
5458,27307,24/03/2014 17:37,4692,24/03/2014 17:37,2401,24/03/2014 17:37,4694,24/03/2014 17:37,4696,24/03/2014 17:37,27307,24/03/2014 17:37,4693,24/03/2014 17:37,27307,24/03/2014 17:37,2514,24/03/2014 17:37,27307,24/03/2014 17:37,1
5459,4694,24/03/2014 17:37,4692,24/03/2014 17:37,4693,24/03/2014 17:37,4694,24/03/2014 17:37,2401,24/03/2014 17:37,4696,24/03/2014 17:37,4692,24/03/2014 17:37,27307,24/03/2014 17:37,27307,24/03/2014 17:37,7544,24/03/2014 17:37,1
5460,4694,24/03/2014 17:37,510,24/03/2014 17:37,4693,24/03/2014 17:37,515,24/03/2014 17:37,4694,24/03/2014 17:37,4693,24/03/2014 17:37,517,24/03/2014 17:37,1349,24/03/2014 17:37,29,24/03/2014 17:37,519,24/03/2014 17:37,1
5461,4694,24/03/2014 17:37,4696,24/03/2014 17:37,4693,24/03/2014 17:37,2401,24/03/2014 17:37,2401,24/03/2014 17:37,13135,24/03/2014 17:37,27307,24/03/2014 17:37,4693,24/03/2014 17:37,4696,24/03/2014 17:37,4692,24/03/2014 17:37,1
5462,4694,24/03/2014 17:37,4693,24/03/2014 17:37,4696,24/03/2014 17:37,21,24/03/2014 17:37,21,24/03/2014 17:37,27342,24/03/2014 17:37,143,24/03/2014 17:37,1157,24/03/2014 17:37,387,24/03/2014 17:37,27342,24/03/2014 17:37,1
5463,32,24/03/2014 17:37,35,24/03/2014 17:37,30,24/03/2014 17:37,33,24/03/2014 17:37,387,24/03/2014 17:37,22,24/03/2014 17:37,30,24/03/2014 17:37,387,24/03/2014 17:37,27342,24/03/2014 17:37,29,24/03/2014 17:37,1
5464,27342,24/03/2014 17:37,29,24/03/2014 17:37,37,24/03/2014 17:37,22,24/03/2014 17:37,27342,24/03/2014 17:37,33,24/03/2014 17:37,35,24/03/2014 17:37,29,24/03/2014 17:37,27342,24/03/2014 17:37,37,24/03/2014 17:37,1
5465,29,24/03/2014 17:37,29,24/03/2014 17:38,29,24/03/2014 17:38,29,24/03/2014 17:38,29,24/03/2014 17:38,29,24/03/2014 17:38,37,24/03/2014 17:38,52,24/03/2014 17:38,23,24/03/2014 17:38,77,24/03/2014 17:38,1
5466,617,24/03/2014 17:38,881,24/03/2014 17:38,78,24/03/2014 17:38,76,24/03/2014 17:38,22,24/03/2014 17:38,75,24/03/2014 17:38,881,24/03/2014 17:38,78,24/03/2014 17:38,75,24/03/2014 17:38,75,24/03/2014 17:38,1
5467,80,24/03/2014 17:40,52,24/03/2014 17:40,52,24/03/2014 17:40,23,24/03/2014 17:40,77,24/03/2014 17:40,617,24/03/2014 17:40,881,24/03/2014 17:40,80,24/03/2014 17:40,82,24/03/2014 17:40,78,24/03/2014 17:40,1
5468,75,24/03/2014 17:40,82,24/03/2014 17:40,617,24/03/2014 17:40,22,24/03/2014 17:40,76,24/03/2014 17:40,76,24/03/2014 17:42,82,24/03/2014 17:42,76,24/03/2014 17:43,77,24/03/2014 17:43,77,24/03/2014 17:43,1
5469,77,24/03/2014 17:43,77,24/03/2014 17:43,80,24/03/2014 17:43,1441,24/03/2014 17:43,76,24/03/2014 17:43,80,24/03/2014 17:43,77,24/03/2014 17:43,617,24/03/2014 17:43,22,24/03/2014 17:43,81,24/03/2014 17:43,1
5470,76,24/03/2014 17:43,1441,24/03/2014 17:43,77,24/03/2014 17:43,81,24/03/2014 17:44,81,24/03/2014 17:45,76,24/03/2014 17:45,77,24/03/2014 17:45,77,24/03/2014 17:45,76,24/03/2014 17:45,80,24/03/2014 17:45,1
5471,82,24/03/2014 17:46,77,24/03/2014 17:46,22,24/03/2014 17:46,52,24/03/2014 17:46,80,24/03/2014 17:46,82,24/03/2014 17:46,82,24/03/2014 17:46,76,24/03/2014 17:46,75,24/03/2014 17:46,78,24/03/2014 17:46,1
5472,77,24/03/2014 17:48,77,24/03/2014 17:49,80,24/03/2014 17:49,80,24/03/2014 17:49,52,24/03/2014 17:49,23,24/03/2014 17:49,617,24/03/2014 17:49,879,24/03/2014 17:49,78,24/03/2014 17:49,77,24/03/2014 17:49,1
5473,77,24/03/2014 17:49,22,24/03/2014 17:49,879,24/03/2014 17:49,75,24/03/2014 17:49,75,24/03/2014 17:49,75,24/03/2014 17:49,13031,24/03/2014 17:49,78,24/03/2014 17:49,879,24/03/2014 17:49,78,24/03/2014 17:49,1
5474,879,24/03/2014 17:49,879,24/03/2014 17:49,879,24/03/2014 17:49,879,24/03/2014 17:49,75,24/03/2014 17:50,879,24/03/2014 17:50,76,24/03/2014 17:50,879,24/03/2014 17:50,13031,24/03/2014 17:50,13031,24/03/2014 17:50,1
5475,879,24/03/2014 17:50,879,24/03/2014 17:50,879,24/03/2014 17:50,76,24/03/2014 17:50,617,24/03/2014 17:50,22,24/03/2014 17:50,879,24/03/2014 17:50,879,24/03/2014 17:51,879,24/03/2014 17:51,879,24/03/2014 17:51,1
5476,879,24/03/2014 17:51,879,24/03/2014 17:51,879,24/03/2014 17:51,879,24/03/2014 17:51,879,24/03/2014 17:51,879,24/03/2014 17:52,879,24/03/2014 17:52,879,24/03/2014 17:52,879,24/03/2014 17:52,76,24/03/2014 17:52,1
5477,80,24/03/2014 17:52,879,24/03/2014 17:52,879,24/03/2014 17:53,879,24/03/2014 17:53,13031,24/03/2014 17:53,879,24/03/2014 17:53,879,24/03/2014 17:53,879,24/03/2014 17:53,13031,24/03/2014 17:54,77,24/03/2014 17:54,1
5478,76,24/03/2014 17:54,52,24/03/2014 17:55,77,24/03/2014 17:55,80,24/03/2014 17:55,77,24/03/2014 17:55,52,24/03/2014 17:55,80,24/03/2014 17:55,23,24/03/2014 17:55,617,24/03/2014 17:55,76,24/03/2014 17:55,1
5479,81,24/03/2014 17:55,78,24/03/2014 17:55,77,24/03/2014 17:55,1442,24/03/2014 17:55,77,24/03/2014 17:55,22,24/03/2014 17:55,1442,24/03/2014 17:55,77,24/03/2014 17:55,76,24/03/2014 17:55,77,24/03/2014 17:55,1
5480,81,24/03/2014 17:55,76,24/03/2014 17:55,75,24/03/2014 17:55,78,24/03/2014 17:55,75,24/03/2014 17:55,80,24/03/2014 17:55,81,24/03/2014 17:55,76,24/03/2014 17:57,81,24/03/2014 17:57,22,24/03/2014 17:57,1
5481,77,24/03/2014 17:57,617,24/03/2014 17:57,76,24/03/2014 17:58,77,24/03/2014 17:58,77,24/03/2014 17:58,77,24/03/2014 17:58,77,24/03/2014 17:58,80,24/03/2014 17:58,80,24/03/2014 17:58,52,24/03/2014 17:58,1
5482,82,24/03/2014 17:58,76,24/03/2014 17:58,82,24/03/2014 17:58,75,24/03/2014 17:58,78,24/03/2014 17:58,75,24/03/2014 17:58,78,24/03/2014 17:58,1345,24/03/2014 17:58,22,24/03/2014 17:58,76,24/03/2014 17:58,1
5483,80,24/03/2014 17:58,81,24/03/2014 17:58,76,24/03/2014 17:58,81,24/03/2014 17:58,617,24/03/2014 17:58,77,24/03/2014 17:58,78,24/03/2014 17:58,81,24/03/2014 17:59,82,24/03/2014 17:59,76,24/03/2014 17:59,1
5484,23,24/03/2014 17:59,617,24/03/2014 17:59,52,24/03/2014 17:59,80,24/03/2014 17:59,78,24/03/2014 17:59,77,24/03/2014 17:59,82,24/03/2014 17:59,22,24/03/2014 17:59,76,24/03/2014 17:59,77,24/03/2014 17:59,1
5485,75,24/03/2014 17:59,75,24/03/2014 17:59,75,24/03/2014 17:59,78,24/03/2014 17:59,78,24/03/2014 17:59,76,24/03/2014 17:59,82,24/03/2014 17:59,617,24/03/2014 17:59,80,24/03/2014 17:59,22,24/03/2014 17:59,1
5486,80,24/03/2014 18:00,23,24/03/2014 18:00,77,24/03/2014 18:00,617,24/03/2014 18:00,82,24/03/2014 18:00,52,24/03/2014 18:00,23,24/03/2014 18:01,76,24/03/2014 18:01,77,24/03/2014 18:01,617,24/03/2014 18:01,1
5487,21,24/03/2014 18:00,26107,24/03/2014 18:00,35,24/03/2014 18:00,26107,24/03/2014 18:00,33,24/03/2014 18:00,29,24/03/2014 18:00,26107,24/03/2014 18:00,21,24/03/2014 18:01,21,24/03/2014 18:01,26108,24/03/2014 18:01,0
5488,52,24/03/2014 18:01,82,24/03/2014 18:01,23,24/03/2014 18:01,80,24/03/2014 18:01,881,24/03/2014 18:01,77,24/03/2014 18:01,22,24/03/2014 18:01,75,24/03/2014 18:01,77,24/03/2014 18:01,76,24/03/2014 18:01,1
5489,75,24/03/2014 18:01,75,24/03/2014 18:01,78,24/03/2014 18:01,75,24/03/2014 18:01,76,24/03/2014 18:01,617,24/03/2014 18:01,80,24/03/2014 18:01,881,24/03/2014 18:01,22,24/03/2014 18:01,881,24/03/2014 18:03,1
5490,76,24/03/2014 18:03,77,24/03/2014 18:03,77,24/03/2014 18:04,80,24/03/2014 18:04,76,24/03/2014 18:04,1307,24/03/2014 18:04,879,24/03/2014 18:04,22,24/03/2014 18:04,1439,24/03/2014 18:04,78,24/03/2014 18:04,1
5491,77,24/03/2014 18:04,879,24/03/2014 18:04,80,24/03/2014 18:04,879,24/03/2014 18:04,76,24/03/2014 18:04,75,24/03/2014 18:04,78,24/03/2014 18:04,1307,24/03/2014 18:04,80,24/03/2014 18:04,75,24/03/2014 18:04,1
5492,75,24/03/2014 18:04,77,24/03/2014 18:04,22,24/03/2014 18:04,77,24/03/2014 18:04,1345,24/03/2014 18:04,879,24/03/2014 18:04,879,24/03/2014 18:04,617,24/03/2014 18:04,76,24/03/2014 18:04,78,24/03/2014 18:04,1
5493,80,24/03/2014 18:04,879,24/03/2014 18:04,76,24/03/2014 18:05,76,24/03/2014 18:05,76,24/03/2014 18:05,76,24/03/2014 18:05,78,24/03/2014 18:05,879,24/03/2014 18:05,617,24/03/2014 18:05,76,24/03/2014 18:05,1
5494,22,24/03/2014 18:05,80,24/03/2014 18:05,879,24/03/2014 18:05,52,24/03/2014 18:05,23,24/03/2014 18:05,77,24/03/2014 18:05,77,24/03/2014 18:05,617,24/03/2014 18:05,22,24/03/2014 18:05,879,24/03/2014 18:05,1
5495,80,24/03/2014 18:05,76,24/03/2014 18:05,77,24/03/2014 18:05,1307,24/03/2014 18:05,81,24/03/2014 18:05,1442,24/03/2014 18:05,81,24/03/2014 18:05,76,24/03/2014 18:05,81,24/03/2014 18:05,75,24/03/2014 18:05,1
5496,1307,24/03/2014 18:05,78,24/03/2014 18:05,78,24/03/2014 18:05,75,24/03/2014 18:05,22,24/03/2014 18:05,80,24/03/2014 18:05,617,24/03/2014 18:05,76,24/03/2014 18:05,81,24/03/2014 18:05,75,24/03/2014 18:05,1
5497,77,24/03/2014 18:06,81,24/03/2014 18:06,80,24/03/2014 18:06,80,24/03/2014 18:06,52,24/03/2014 18:06,52,24/03/2014 18:06,81,24/03/2014 18:06,22,24/03/2014 18:06,77,24/03/2014 18:06,23,24/03/2014 18:06,1
5498,617,24/03/2014 18:06,80,24/03/2014 18:06,879,24/03/2014 18:06,77,24/03/2014 18:06,78,24/03/2014 18:06,1307,24/03/2014 18:06,77,24/03/2014 18:06,77,24/03/2014 18:06,22,24/03/2014 18:06,879,24/03/2014 18:06,1
5499,75,24/03/2014 18:06,75,24/03/2014 18:06,78,24/03/2014 18:06,1307,24/03/2014 18:06,78,24/03/2014 18:06,75,24/03/2014 18:06,75,24/03/2014 18:06,76,24/03/2014 18:06,617,24/03/2014 18:06,879,24/03/2014 18:06,1
5500,22,24/03/2014 18:06,80,24/03/2014 18:06,52,24/03/2014 18:06,23,24/03/2014 18:07,77,24/03/2014 18:07,617,24/03/2014 18:07,879,24/03/2014 18:07,80,24/03/2014 18:07,52,24/03/2014 18:07,23,24/03/2014 18:07,1
5501,81,24/03/2014 18:07,22,24/03/2014 18:07,617,24/03/2014 18:07,77,24/03/2014 18:07,78,24/03/2014 18:07,77,24/03/2014 18:07,76,24/03/2014 18:07,879,24/03/2014 18:07,22,24/03/2014 18:07,77,24/03/2014 18:07,1
5502,77,24/03/2014 18:07,75,24/03/2014 18:07,81,24/03/2014 18:07,78,24/03/2014 18:07,14616,24/03/2014 18:07,75,24/03/2014 18:07,78,24/03/2014 18:07,81,24/03/2014 18:07,81,24/03/2014 18:07,81,24/03/2014 18:07,1
5503,81,24/03/2014 18:07,81,24/03/2014 18:07,617,24/03/2014 18:07,76,24/03/2014 18:07,22,24/03/2014 18:07,14616,24/03/2014 18:07,14616,24/03/2014 18:07,80,24/03/2014 18:07,81,24/03/2014 18:07,52,24/03/2014 18:08,1
5504,77,24/03/2014 18:08,617,24/03/2014 18:08,23,24/03/2014 18:08,80,24/03/2014 18:08,881,24/03/2014 18:08,76,24/03/2014 18:08,78,24/03/2014 18:08,1307,24/03/2014 18:08,77,24/03/2014 18:08,14616,24/03/2014 18:08,1
5505,77,24/03/2014 18:08,1442,24/03/2014 18:08,81,24/03/2014 18:08,77,24/03/2014 18:08,77,24/03/2014 18:08,22,24/03/2014 18:08,77,24/03/2014 18:08,76,24/03/2014 18:08,14616,24/03/2014 18:08,75,24/03/2014 18:08,1
5506,881,24/03/2014 18:08,78,24/03/2014 18:08,75,24/03/2014 18:08,881,24/03/2014 18:08,78,24/03/2014 18:08,75,24/03/2014 18:08,1307,24/03/2014 18:08,881,24/03/2014 18:08,22,24/03/2014 18:09,617,24/03/2014 18:09,1
5507,477,24/03/2014 18:08,477,24/03/2014 18:08,2011,24/03/2014 18:08,478,24/03/2014 18:08,1095,24/03/2014 18:08,2740,24/03/2014 18:08,1095,24/03/2014 18:08,2612,24/03/2014 18:08,23,24/03/2014 18:08,2738,24/03/2014 18:08,0
5508,76,24/03/2014 18:09,881,24/03/2014 18:09,52,24/03/2014 18:09,23,24/03/2014 18:09,617,24/03/2014 18:09,76,24/03/2014 18:09,879,24/03/2014 18:09,78,24/03/2014 18:09,77,24/03/2014 18:09,80,24/03/2014 18:09,1
5509,77,24/03/2014 18:09,77,24/03/2014 18:09,1441,24/03/2014 18:09,77,24/03/2014 18:09,80,24/03/2014 18:09,22,24/03/2014 18:09,77,24/03/2014 18:09,75,24/03/2014 18:09,77,24/03/2014 18:09,75,24/03/2014 18:09,1
5510,80,24/03/2014 18:12,52,24/03/2014 18:12,77,24/03/2014 18:12,82,24/03/2014 18:12,76,24/03/2014 18:12,80,24/03/2014 18:12,617,24/03/2014 18:12,77,24/03/2014 18:12,23,24/03/2014 18:12,22,24/03/2014 18:12,1
5511,78,24/03/2014 18:12,77,24/03/2014 18:12,76,24/03/2014 18:12,77,24/03/2014 18:12,22,24/03/2014 18:12,77,24/03/2014 18:12,77,24/03/2014 18:12,75,24/03/2014 18:12,75,24/03/2014 18:12,78,24/03/2014 18:12,1
5512,78,24/03/2014 18:12,75,24/03/2014 18:12,82,24/03/2014 18:12,617,24/03/2014 18:13,22,24/03/2014 18:13,80,24/03/2014 18:13,82,24/03/2014 18:13,75,24/03/2014 18:13,76,24/03/2014 18:13,76,24/03/2014 18:13,1
5513,881,24/03/2014 18:13,1307,24/03/2014 18:13,22,24/03/2014 18:13,78,24/03/2014 18:13,77,24/03/2014 18:13,76,24/03/2014 18:13,77,24/03/2014 18:13,75,24/03/2014 18:13,22,24/03/2014 18:13,80,24/03/2014 18:13,1
5514,1307,24/03/2014 18:13,78,24/03/2014 18:13,881,24/03/2014 18:13,1345,24/03/2014 18:13,1345,24/03/2014 18:13,76,24/03/2014 18:13,76,24/03/2014 18:13,80,24/03/2014 18:13,82,24/03/2014 18:13,76,24/03/2014 18:13,1
5515,617,24/03/2014 18:13,82,24/03/2014 18:13,77,24/03/2014 18:13,80,24/03/2014 18:14,76,24/03/2014 18:14,881,24/03/2014 18:14,617,24/03/2014 18:14,80,24/03/2014 18:14,52,24/03/2014 18:14,23,24/03/2014 18:14,1
5516,77,24/03/2014 18:14,879,24/03/2014 18:14,881,24/03/2014 18:14,617,24/03/2014 18:14,80,24/03/2014 18:14,240,24/03/2014 18:14,1307,24/03/2014 18:14,78,24/03/2014 18:14,77,24/03/2014 18:14,76,24/03/2014 18:14,1
5517,77,24/03/2014 18:14,77,24/03/2014 18:14,77,24/03/2014 18:14,22,24/03/2014 18:14,881,24/03/2014 18:14,80,24/03/2014 18:14,52,24/03/2014 18:14,23,24/03/2014 18:14,76,24/03/2014 18:14,881,24/03/2014 18:14,1
5518,77,24/03/2014 18:14,617,24/03/2014 18:14,77,24/03/2014 18:14,77,24/03/2014 18:14,881,24/03/2014 18:14,22,24/03/2014 18:14,76,24/03/2014 18:14,77,24/03/2014 18:14,77,24/03/2014 18:14,75,24/03/2014 18:15,1
5519,78,24/03/2014 18:15,617,24/03/2014 18:15,76,24/03/2014 18:15,75,24/03/2014 18:15,22,24/03/2014 18:15,77,24/03/2014 18:15,881,24/03/2014 18:15,77,24/03/2014 18:15,82,24/03/2014 18:15,617,24/03/2014 18:15,1
5520,23,24/03/2014 18:15,80,24/03/2014 18:15,881,24/03/2014 18:15,52,24/03/2014 18:15,1307,24/03/2014 18:15,78,24/03/2014 18:15,76,24/03/2014 18:15,77,24/03/2014 18:15,22,24/03/2014 18:16,77,24/03/2014 18:16,1
5521,77,24/03/2014 18:16,80,24/03/2014 18:16,82,24/03/2014 18:16,82,24/03/2014 18:16,78,24/03/2014 18:16,75,24/03/2014 18:16,76,24/03/2014 18:16,78,24/03/2014 18:16,75,24/03/2014 18:16,1345,24/03/2014 18:16,1
5522,22,24/03/2014 18:16,75,24/03/2014 18:16,1307,24/03/2014 18:16,76,24/03/2014 18:16,1345,24/03/2014 18:16,80,24/03/2014 18:16,76,24/03/2014 18:16,77,24/03/2014 18:16,617,24/03/2014 18:16,82,24/03/2014 18:16,1
5523,76,24/03/2014 18:16,82,24/03/2014 18:16,78,24/03/2014 18:16,1345,24/03/2014 18:16,1345,24/03/2014 18:16,1345,24/03/2014 18:16,52,24/03/2014 18:16,23,24/03/2014 18:16,617,24/03/2014 18:16,879,24/03/2014 18:16,1
5524,78,24/03/2014 18:16,77,24/03/2014 18:16,1307,24/03/2014 18:16,80,24/03/2014 18:16,76,24/03/2014 18:16,22,24/03/2014 18:16,76,24/03/2014 18:17,77,24/03/2014 18:17,82,24/03/2014 18:17,76,24/03/2014 18:17,1
5525,82,24/03/2014 18:17,23,24/03/2014 18:17,80,24/03/2014 18:17,1307,24/03/2014 18:17,617,24/03/2014 18:17,22,24/03/2014 18:17,75,24/03/2014 18:17,78,24/03/2014 18:17,879,24/03/2014 18:17,75,24/03/2014 18:17,1
5526,879,24/03/2014 18:21,80,24/03/2014 18:21,80,24/03/2014 18:21,879,24/03/2014 18:22,80,24/03/2014 18:22,879,24/03/2014 18:22,881,24/03/2014 18:22,77,24/03/2014 18:22,76,24/03/2014 18:22,1307,24/03/2014 18:22,0
5527,390,24/03/2014 18:33,29,24/03/2014 18:33,2956,24/03/2014 18:33,5338,24/03/2014 18:33,52,24/03/2014 18:33,559,24/03/2014 18:33,233,24/03/2014 18:33,462,24/03/2014 18:33,559,24/03/2014 18:33,319,24/03/2014 18:33,0
5528,13085,24/03/2014 18:34,13085,24/03/2014 18:34,13085,24/03/2014 18:34,2896,24/03/2014 18:34,1036,24/03/2014 18:34,13085,24/03/2014 18:34,32704,24/03/2014 18:34,22,24/03/2014 18:34,39,24/03/2014 18:34,22,24/03/2014 18:34,0
5529,30,24/03/2014 18:56,29,24/03/2014 18:56,32,24/03/2014 18:56,37,24/03/2014 18:56,39,24/03/2014 18:56,23510,24/03/2014 18:56,35,24/03/2014 18:56,22,24/03/2014 18:56,896,24/03/2014 18:56,5266,24/03/2014 18:56,0
5530,502,24/03/2014 19:34,504,24/03/2014 19:34,38,24/03/2014 19:34,508,24/03/2014 19:34,37,24/03/2014 19:34,501,24/03/2014 19:34,30,24/03/2014 19:34,29,24/03/2014 19:34,506,24/03/2014 19:34,33,24/03/2014 19:34,0
5531,21,25/03/2014 8:07,52,25/03/2014 8:07,197,25/03/2014 8:07,800,25/03/2014 8:07,56,25/03/2014 8:07,55,25/03/2014 8:07,49,25/03/2014 8:07,21,25/03/2014 8:08,23,25/03/2014 8:08,22,25/03/2014 8:08,0
5532,780,25/03/2014 8:15,778,25/03/2014 8:15,780,25/03/2014 8:15,778,25/03/2014 8:15,778,25/03/2014 8:15,780,25/03/2014 8:15,782,25/03/2014 8:15,780,25/03/2014 8:15,780,25/03/2014 8:15,778,25/03/2014 8:15,0
5533,782,25/03/2014 8:46,782,25/03/2014 8:47,782,25/03/2014 8:47,782,25/03/2014 8:47,782,25/03/2014 8:48,782,25/03/2014 8:48,782,25/03/2014 8:49,782,25/03/2014 8:49,782,25/03/2014 8:50,782,25/03/2014 8:50,0
5534,8706,25/03/2014 8:51,8708,25/03/2014 8:51,8708,25/03/2014 8:51,8708,25/03/2014 8:52,8708,25/03/2014 8:52,8706,25/03/2014 8:52,162,25/03/2014 8:52,8708,25/03/2014 8:52,8708,25/03/2014 8:52,8708,25/03/2014 8:53,0
5535,782,25/03/2014 8:59,782,25/03/2014 8:59,782,25/03/2014 8:59,782,25/03/2014 9:00,782,25/03/2014 9:00,782,25/03/2014 9:00,782,25/03/2014 9:00,782,25/03/2014 9:01,782,25/03/2014 9:01,782,25/03/2014 9:01,0
5536,782,25/03/2014 9:14,782,25/03/2014 9:14,782,25/03/2014 9:14,782,25/03/2014 9:14,782,25/03/2014 9:14,782,25/03/2014 9:14,782,25/03/2014 9:15,782,25/03/2014 9:15,782,25/03/2014 9:15,782,25/03/2014 9:15,0
5537,782,25/03/2014 9:15,782,25/03/2014 9:16,782,25/03/2014 9:16,780,25/03/2014 9:17,782,25/03/2014 9:17,782,25/03/2014 9:17,782,25/03/2014 9:18,782,25/03/2014 9:18,782,25/03/2014 9:19,782,25/03/2014 9:19,0
5538,52,25/03/2014 9:27,803,25/03/2014 9:27,896,25/03/2014 9:27,21473,25/03/2014 9:27,21473,25/03/2014 9:27,21473,25/03/2014 9:27,21473,25/03/2014 9:27,21473,25/03/2014 9:28,21473,25/03/2014 9:28,21473,25/03/2014 9:28,0
